3;1101;1097.71;INSERT;12076.96;10
4;2367;1269.81;INSERT;7838.37;10
5;3463;1094.91;INSERT;9065.92;10
6;4791;1329.33;INSERT;7527.29;10
7;6420;1627.37;INSERT;6099.48;10
8;8483;2063;INSERT;4822.06;10
9;10507;2021.98;INSERT;4984.07;10
10;11836;1331.66;INSERT;7449.28;10
11;13148;1312;INSERT;7652.6;10
12;14771;1623;INSERT;6089.37;10
13;16313;1542;INSERT;6537.15;10
14;18115;1802;INSERT;5554.11;10
15;19565;1450;INSERT;6911.88;10
16;21426;1859.14;INSERT;5358.07;10
17;23477;2048.95;INSERT;4868.15;10
18;25322;1848.7;INSERT;5423.47;10
19;27335;2013;INSERT;4928.96;10
20;29145;1810;INSERT;5545.44;10
21;30568;1423;INSERT;7010.98;10
22;31535;964.11;INSERT;10370.93;10
23;32853;1321.97;INSERT;7509.94;10
24;34557;1704;INSERT;5899.59;10
25;35868;1311;INSERT;7614.99;10
26;37254;1386;INSERT;7182.46;10
27;38771;1517;INSERT;6618.94;10
28;40347;1576;INSERT;6325.05;10
29;42018;1671;INSERT;6003.34;10
30;43676;1654.69;INSERT;6027.82;10
31;45297;1619.38;INSERT;6122.58;10
32;46558;1264.79;INSERT;7921.9;10
33;48093;1535;INSERT;6530.52;10
34;49693;1600;INSERT;6221.19;10
35;51417;1724;INSERT;5805.67;10
36;52904;1487;INSERT;6698.57;10
37;54429;1523.48;INSERT;6586.82;10
38;55687;1255.49;INSERT;7953.76;10
39;57378;1696.09;INSERT;5886.56;10
40;58772;1392.61;INSERT;7155.25;10
41;60061;1290.29;INSERT;7756.46;10
42;61401;1340;INSERT;7498.22;10
43;63496;2095;INSERT;4743.45;10
44;65005;1509;INSERT;6612.79;10
45;66521;1516;INSERT;6596.8;10
46;68468;1947;INSERT;5140.69;10
47;70420;1952;INSERT;5120.46;10
48;72300;1878.12;INSERT;5290.46;10
52;81295;1958.84;CLEANUP;7;10
52;81295;1958.84;INSERT;4782.15;10
52;81297;2000;INSERT;3410.5;10
53;81931;1546.34;CLEANUP;1;10
53;81931;1546.34;INSERT;5390.07;10
54;83338;1412.65;INSERT;5691.06;10
55;84617;1279;CLEANUP;1;10
55;84617;1279;INSERT;6222.22;10
56;85640;1023;INSERT;6818.16;10
57;87094;1449.65;INSERT;4841.09;10
58;88644;1554.66;INSERT;4494.19;10
59;90002;1358;INSERT;5138.43;10
60;91178;1176;INSERT;5988.35;10
61;92693;1511.98;INSERT;4509.71;10
62;94011;1319.32;INSERT;5410.9;10
63;94930;919;INSERT;7616.3;10
64;96089;1160.16;CLEANUP;4;10
64;96089;1160.16;INSERT;5225.42;10
65;97112;1023;CLEANUP;1;10
65;97112;1023;INSERT;4883.45;10
66;97888;775.22;CLEANUP;3;10
66;97888;775.22;INSERT;3747.43;10
67;98485;597.6;INSERT;3309.82;10
68;99074;587.82;CLEANUP;1;10
68;99074;587.82;INSERT;3173.69;10
69;100000;529.45;CLEANUP;1;10
69;100000;529.45;INSERT;1611.76;10
3;814;814;INSERT;14542.02;10
4;2127;1313;INSERT;7484.36;10
5;3722;1595;INSERT;6294.56;10
6;5288;1562.87;INSERT;6371.91;10
7;6679;1393.79;INSERT;7203.09;10
8;8141;1462;INSERT;6677.96;10
9;9700;1559;INSERT;6517.84;10
10;11185;1480.56;INSERT;6768.74;10
11;12511;1328.66;INSERT;7531.61;10
12;14118;1608.61;INSERT;6159.92;10
13;16054;1936;INSERT;5160.18;10
14;17554;1498.5;INSERT;6709.53;10
15;19505;1952.95;INSERT;5107.07;10
16;21182;1677;INSERT;5908.08;10
17;22770;1588;INSERT;6336.99;10
18;24549;1779;INSERT;5620.65;10
19;26070;1521;INSERT;6425.01;10
20;27886;1816;INSERT;5630.3;10
21;29431;1545;INSERT;6398.6;10
22;30886;1455;INSERT;6834;10
23;32296;1405.78;INSERT;7093.33;10
24;34340;2050.15;INSERT;4930.51;10
25;36200;1860;INSERT;5384.38;10
26;37528;1328;INSERT;7421.72;10
27;39274;1746;INSERT;5817.34;10
28;40863;1587.41;INSERT;6260.1;10
29;42238;1373.63;INSERT;7258.53;10
30;43512;1276.55;INSERT;7784.14;10
31;44673;1161;INSERT;8707.87;10
32;45829;1152.54;INSERT;8567.85;10
33;47033;1207.62;INSERT;8360.83;10
34;48264;1231;INSERT;8119.6;10
35;49841;1577;INSERT;6345.48;10
36;51452;1611;INSERT;6120.5;10
37;52852;1400;INSERT;7207.89;10
38;54563;1711;INSERT;5776.58;10
39;56209;1646;INSERT;6127.32;10
40;57775;1566;INSERT;6345.99;10
41;58991;1216;INSERT;8265.63;10
42;60621;1630;INSERT;6130.3;10
43;61897;1276;INSERT;7777.23;10
44;63367;1470;INSERT;6831.45;10
45;65337;1702.68;INSERT;5769.45;10
46;66597;1494.66;INSERT;6860.42;10
47;68270;1673;INSERT;5940.92;10
48;70167;1897;INSERT;5297.95;10
49;71978;1811;INSERT;5516.36;10
50;73665;1687;INSERT;5915.07;10
51;75161;1494.51;INSERT;6677.81;10
52;76905;1745.75;INSERT;5727.21;10
53;78766;1859.14;INSERT;5382.17;10
54;80429;1664.66;INSERT;6002.62;10
55;82362;1933;CLEANUP;6;10
55;82362;1933;INSERT;5098.32;10
56;84018;1656;INSERT;5420.92;10
57;85308;1290;INSERT;6819.8;10
58;86535;1227;INSERT;7438.88;10
59;87881;1346;INSERT;6761.48;10
60;89251;1370;CLEANUP;4;10
60;89251;1370;INSERT;6199.79;10
61;90738;1485.51;CLEANUP;2;10
61;90738;1485.51;INSERT;5121.72;10
62;91577;838.16;INSERT;8250.95;10
63;92492;916.83;CLEANUP;1.5;10
63;92492;916.83;INSERT;6710.46;10
64;93309;817;CLEANUP;2;10
64;93309;817;INSERT;5408.53;10
65;93999;690;INSERT;5821.64;10
66;95111;1112;INSERT;3581.05;10
67;95908;797;CLEANUP;1;10
67;95908;797;INSERT;3869.89;10
68;96656;748;INSERT;4310.18;10
69;97400;744;INSERT;4119.19;10
70;98298;898;CLEANUP;9;10
70;98298;898;INSERT;2957.42;10
71;98703;405;INSERT;4894.33;10
72;99152;449;INSERT;4472.53;10
73;99597;445;CLEANUP;3;10
73;99597;445;INSERT;2460.4;10
73;100000;469.15;CLEANUP;1;10
73;100000;469.15;INSERT;2118.85;10
3;786;785.21;INSERT;12332.35;10
4;2027;1239.76;INSERT;8501.11;10
5;3481;1456.91;INSERT;6792.45;10
6;4772;1285.86;INSERT;7757.67;10
7;6370;1604.42;INSERT;6238.68;10
8;8144;1772.23;INSERT;5607.32;10
9;9782;1639.64;INSERT;6114.82;10
10;11313;1527.94;INSERT;6527.64;10
11;12902;1589;INSERT;6306.11;10
12;14342;1442.89;INSERT;6885.76;10
13;15949;1603.79;INSERT;6225.28;10
14;17754;1808.62;INSERT;5563.63;10
15;19270;1516;INSERT;6565.66;10
16;20567;1297;INSERT;7477.61;10
17;21888;1319.68;INSERT;7806.96;10
18;23589;1697.6;INSERT;5710.3;10
19;24847;1261.79;INSERT;8152.7;10
20;26102;1255;INSERT;7932.55;10
21;27516;1412.59;INSERT;6988.06;10
22;28938;1423.42;INSERT;7106.93;10
23;30470;1530.47;INSERT;6554.54;10
24;32320;1851.85;INSERT;5409.81;10
25;34175;1855;INSERT;5350.64;10
26;35731;1556;INSERT;6401.85;10
27;37402;1669.33;INSERT;6011.5;10
28;39548;2148.15;INSERT;4660.26;10
29;41533;1983.02;INSERT;5034.29;10
30;43512;1980.98;INSERT;5049.7;10
31;45293;1779.22;INSERT;5622.21;10
32;47178;1886.89;INSERT;5272.52;10
33;48814;1636;INSERT;6128.55;10
34;50866;2047.9;INSERT;4804.58;10
35;52623;1758.76;INSERT;5522.3;10
36;53954;1332.33;INSERT;7797.89;10
37;55618;1664;INSERT;5997.57;10
38;57178;1560;INSERT;6306.55;10
39;59278;2095.81;INSERT;4823.32;10
40;60987;1712.42;INSERT;5830.93;10
41;62814;1827;INSERT;5480.77;10
42;64893;2079;INSERT;4792.29;10
43;66337;1444;INSERT;6802.85;10
44;67937;1596.81;INSERT;6351.27;10
45;69941;2008.02;INSERT;5003.74;10
46;71297;1356;INSERT;7161.83;10
47;72970;1673;INSERT;6127.94;10
48;74555;1585;INSERT;6254.64;10
49;76195;1633.47;INSERT;6143.54;10
50;77561;1371.49;INSERT;7225.18;10
51;79193;1625.5;INSERT;6115.42;10
52;80830;1643.57;INSERT;6112.33;10
53;82080;1248.75;CLEANUP;6;10
53;82080;1248.75;INSERT;7467.2;10
54;83260;1181.18;INSERT;7131.14;10
55;84527;1267;INSERT;7511.18;10
56;86046;1519;INSERT;5964.5;10
57;87609;1563;INSERT;5742.66;10
58;89302;1691.31;INSERT;5314.23;10
59;90878;1577.58;INSERT;5694.29;10
60;92710;1830.17;INSERT;4907.63;10
61;94524;1815.82;CLEANUP;1;10
61;94524;1815.82;INSERT;4127.87;10
62;95989;1465;CLEANUP;1;10
62;95989;1465;INSERT;4464.89;10
63;97147;1156.84;CLEANUP;1;10
63;97147;1156.84;INSERT;4464.44;10
64;97962;815.82;CLEANUP;1;10
64;97962;815.82;INSERT;4865.55;10
65;98429;467;CLEANUP;1;10
65;98429;467;INSERT;4530.6;10
66;98789;359.64;INSERT;5513.36;10
67;99221;432.43;INSERT;4654.33;10
68;99577;356;CLEANUP;2;10
68;99577;356;INSERT;4196.7;10
68;100000;462.8;CLEANUP;1;10
68;100000;462.8;INSERT;2150.61;10
