10;103;102.28;READ;2436672.47;120
10;103;102.28;INSERT;2721239.75;120
11;3987;3911.38;READ;72189.04;120
11;3987;3911.38;INSERT;49987.07;120
12;9149;5156.84;READ;22334.87;120
12;9149;5156.84;INSERT;22705.23;120
13;15537;6388;READ;19542.08;120
13;15537;6388;INSERT;18958.16;120
14;23702;8173.17;READ;14732.07;120
14;23702;8173.17;INSERT;14526.18;120
15;30954;7252;READ;16550.08;120
15;30954;7252;INSERT;16099.01;120
16;38178;7224;READ;16353.39;120
16;38178;7224;INSERT;19893.04;120
17;47091;8913;READ;12974.99;120
17;47091;8913;INSERT;13946.17;120
18;56247;9146.85;READ;13391.31;120
18;56247;9146.85;INSERT;13971.09;120
19;64501;8221.12;READ;14484.25;120
19;64501;8221.12;CLEANUP;1;120
19;64501;8221.12;INSERT;16230.3;120
20;70905;6436.18;READ;18183.01;120
20;70905;6436.18;INSERT;19291.74;120
21;80553;9628.74;READ;12439.51;120
21;80553;9628.74;INSERT;13402.46;120
22;86910;6369.74;READ;17981.09;120
22;86910;6369.74;CLEANUP;0.38;120
22;86910;6369.74;INSERT;18929.07;120
23;95986;9076;READ;10796.01;120
23;95986;9076;CLEANUP;0.36;120
23;95986;9076;INSERT;10712.76;120
23;100000;6495.15;READ;6278.4;120
23;100000;6495.15;CLEANUP;0.12;120
23;100000;6495.15;INSERT;6344.02;120
